SeqName	SeqDesc	GOTerms	Enzymes	KeggMaps
gene1411	bursicon beta			
gene10729	bystin			
gene16276	c-1-tetrahydrofolate cytoplasmic	formate-tetrahydrofolate ligase activity;methylenetetrahydrofolate dehydrogenase (NADP+) activity;ATP binding;folic acid-containing compound biosynthetic process;oxidation-reduction process;glyoxylate metabolic process		
gene3028	c-1-tetrahydrofolate cytoplasmic	formate-tetrahydrofolate ligase activity;methylenetetrahydrofolate dehydrogenase (NADP+) activity;ATP binding;folic acid-containing compound biosynthetic process;oxidation-reduction process;glyoxylate metabolic process		
gene5448	c-5 sterol desaturase	iron ion binding;oxidoreductase activity;fatty acid biosynthetic process;oxidation-reduction process		
gene8895	c-maf-inducing protein			
gene6339	c-myc promoter-binding protein			
gene13771	c-myc-binding protein	transcription coactivator activity;transcription factor complex;positive regulation of transcription, DNA-templated		
gene4716	c-terminal-binding protein isoform x2	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;NAD binding;oxidation-reduction process		
gene10319	c-terminal-binding protein isoform x3	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor;NAD binding;oxidation-reduction process		
gene13497	c-type lectin			
gene7272	c-type lectin domain family 10 member a-like			
gene10205	c-type lectin isoform x1			
gene13083	c-type lectin mannose-binding isoform isoform x3			
gene3627	c-type mannose receptor 2	plasma membrane;integral component of membrane		
gene4084	c1orf50 homolog			
gene18427	c1q and tumor necrosis factor-related protein 2			
gene17416	c1q and tumor necrosis factor-related protein 2	protein binding		
gene17244	c1q and tumor necrosis factor-related protein 2	protein kinase activity;ATP binding;protein phosphorylation		
gene17326	c1q and tumor necrosis factor-related protein 2			
gene17962	c1q and tumor necrosis factor-related protein 2			
gene18216	c1q and tumor necrosis factor-related protein 2	metalloendopeptidase activity;zinc ion binding;proteolysis		
gene10463	c1q and tumor necrosis factor-related protein 2	protein binding		
gene13911	c1q and tumor necrosis factor-related protein 2	protein binding		
gene13931	c1q and tumor necrosis factor-related protein 2	protein binding		
gene8692	c1q and tumor necrosis factor-related protein 2	metalloendopeptidase activity;zinc ion binding;proteolysis		
gene3261	c1q and tumor necrosis factor-related protein 2	protein binding		
gene15041	c1q and tumor necrosis factor-related protein 2			
gene8208	c1q and tumor necrosis factor-related protein 2	protein binding		
gene8249	c1q and tumor necrosis factor-related protein 2	protein binding		
gene8254	c1q and tumor necrosis factor-related protein 2	protein binding		
gene9305	c1q and tumor necrosis factor-related protein 2	protein binding		
gene11908	c1q and tumor necrosis factor-related protein 2	protein binding		
gene18179	c1q and tumor necrosis factor-related protein 2	protein binding		
gene15823	c1q and tumor necrosis factor-related protein 2	protein binding		
gene11755	c1q and tumor necrosis factor-related protein 2			
gene15593	c1q and tumor necrosis factor-related protein 2	protein binding		
gene14593	c1q and tumor necrosis factor-related protein 2	protein binding		
gene11201	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1149	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1162	c1q and tumor necrosis factor-related protein 2	extracellular matrix;metalloendopeptidase activity;protein binding;zinc ion binding;proteolysis		
gene1169	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1179	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1189	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1201	c1q and tumor necrosis factor-related protein 2	protein binding		
gene552	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1204	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1211	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1219	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1246	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1285	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1286	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1342	c1q and tumor necrosis factor-related protein 2	protein binding		
gene1384	c1q and tumor necrosis factor-related protein 2			
gene12808	c1q and tumor necrosis factor-related protein 2			
gene6166	c1q and tumor necrosis factor-related protein 2	protein binding		
gene6168	c1q and tumor necrosis factor-related protein 2	protein binding		
gene3604	c1q and tumor necrosis factor-related protein 2	protein binding		
gene3659	c1q and tumor necrosis factor-related protein 2	protein binding		
gene3661	c1q and tumor necrosis factor-related protein 2			
gene10817	c1q and tumor necrosis factor-related protein 2			
gene11323	c1q and tumor necrosis factor-related protein 2	protein binding		
gene11356	c1q and tumor necrosis factor-related protein 2	protein binding		
gene14357	c1q and tumor necrosis factor-related protein 2	extracellular matrix;metalloendopeptidase activity;protein binding;zinc ion binding;proteolysis		
gene2770	c1q and tumor necrosis factor-related protein 2	protein binding		
gene2808	c1q and tumor necrosis factor-related protein 2	protein binding		
gene2911	c1q and tumor necrosis factor-related protein 2	protein binding		
gene7134	c1q and tumor necrosis factor-related protein 2			
gene6021	c1q and tumor necrosis factor-related protein 2	protein binding		
gene15530	c1q and tumor necrosis factor-related protein 2			
gene16515	c1q and tumor necrosis factor-related protein 3	protein binding		
gene14846	c1q and tumor necrosis factor-related protein 3	protein binding		
gene3268	c1q and tumor necrosis factor-related protein 3 isoform b			
gene12519	c1q and tumor necrosis factor-related protein 3 isoform b			
gene7496	c1q and tumor necrosis factor-related protein 3 isoform b			
gene11175	c1q and tumor necrosis factor-related protein 3 isoform b	protein binding		
gene11364	c1q and tumor necrosis factor-related protein 3 isoform b	protein binding		
gene10283	c1q and tumor necrosis factor-related protein 3 isoform b	protein binding		
gene9098	c1q and tumor necrosis factor-related protein 3 isoform b	protein binding		
gene8560	c1q and tumor necrosis factor-related protein 3 isoform b			
gene8749	c1q and tumor necrosis factor-related protein 3 isoform b isoform 2	protein binding		
gene9662	c1q and tumor necrosis factor-related protein 3 isoform b isoform 2	protein binding		
gene9663	c1q and tumor necrosis factor-related protein 3 isoform b isoform 2	protein binding		
gene9664	c1q and tumor necrosis factor-related protein 3 isoform b isoform 2	protein binding		
gene9665	c1q and tumor necrosis factor-related protein 3 isoform b isoform 2	protein binding		
gene17297	c1q and tumor necrosis factor-related protein 3 isoform b isoform 2	protein binding		
gene13259	c1q and tumor necrosis factor-related protein 3 partial	protein binding		
gene11178	c1q and tumor necrosis factor-related protein 5	protein binding		
gene16449	c1q-like adipose specific protein	protein binding		
gene17782	c1q-like adipose specific protein	collagen trimer;extracellular matrix structural constituent;protein binding;proteinaceous extracellular matrix		
gene18210	c1q-like adipose specific protein	protein binding		
gene17895	c1q-like adipose specific protein	collagen trimer;extracellular matrix structural constituent;proteinaceous extracellular matrix		
gene4577	c1q-like adipose specific protein	protein binding		
gene13297	c1q-like adipose specific protein	protein binding		
gene13926	c1q-like adipose specific protein	protein binding		
gene8691	c1q-like adipose specific protein	protein binding		
gene12697	c1q-like adipose specific protein	collagen trimer;extracellular matrix structural constituent;proteinaceous extracellular matrix		
gene18265	c1q-like adipose specific protein	collagen trimer;extracellular matrix structural constituent;proteinaceous extracellular matrix		
gene12704	c1q-like adipose specific protein	protein binding		
gene12706	c1q-like adipose specific protein	protein binding		
gene12414	c1q-like adipose specific protein	protein binding		
gene8180	c1q-like adipose specific protein	protein binding		
gene8211	c1q-like adipose specific protein	protein binding		
gene11169	c1q-like adipose specific protein	protein binding		
gene11189	c1q-like adipose specific protein	protein binding		
gene11198	c1q-like adipose specific protein	protein binding		
gene1131	c1q-like adipose specific protein	protein binding		
gene1170	c1q-like adipose specific protein	protein binding		
gene1176	c1q-like adipose specific protein	protein binding		
gene1267	c1q-like adipose specific protein	collagen trimer;extracellular matrix structural constituent;protein binding;proteinaceous extracellular matrix		
gene1355	c1q-like adipose specific protein	protein binding		
gene1359	c1q-like adipose specific protein	protein binding		
gene1357	c1q-like adipose specific protein	protein binding		
gene6179	c1q-like adipose specific protein	protein binding		
gene539	c1q-like adipose specific protein			
gene545	c1q-like adipose specific protein			
gene634	c1q-like adipose specific protein	protein binding		
gene7953	c1q-like adipose specific protein	protein binding		
gene16510	c1q-like adipose specific protein	protein binding		
gene14843	c1q-like adipose specific protein	protein binding		
gene14829	c1q-like adipose specific protein			
gene11576	c1q-like adipose specific protein	protein binding		
gene2753	c1q-like adipose specific protein	protein binding		
gene2754	c1q-like adipose specific protein	protein binding		
gene2757	c1q-like adipose specific protein	protein binding		
gene2801	c1q-like adipose specific protein	protein binding		
gene2809	c1q-like adipose specific protein	protein binding		
gene2870	c1q-like adipose specific protein	protein binding		
gene2967	c1q-like adipose specific protein	protein binding		
gene14299	c1qdc1 protein	protein binding		
gene17353	c1qdc1 protein	protein binding		
gene17412	c1qdc1 protein			
gene18296	c1qdc1 protein	protein binding		
gene9396	c1qdc1 protein	protein binding		
gene5974	c1qdc1 protein			
gene8214	c1qdc1 protein	protein binding		
gene8215	c1qdc1 protein	protein binding		
gene8219	c1qdc1 protein	protein binding		
gene9661	c1qdc1 protein	protein binding		
gene14595	c1qdc1 protein	protein binding		
gene5219	c1qdc1 protein	protein binding		
gene1146	c1qdc1 protein	protein binding		
gene2836	c1qdc1 protein	protein binding		
gene2902	c1qdc1 protein	protein binding		
gene2940	c1qdc1 protein	protein binding		
gene5716	c2 domain-containing protein 5 isoform x1	protein binding		
gene817	c3 and pzp-like alpha-2-macroglobulin domain-containing protein 8	extracellular space		
gene9579	c3 and pzp-like alpha-2-macroglobulin domain-containing protein 8	extracellular space		
gene10372	ca-activated cl channel			
gene14434	caax prenyl protease 1 homolog isoform x2	metalloendopeptidase activity;CAAX-box protein processing		
gene11790	caax prenyl protease 2	membrane		
gene8321	cactin			
gene7729	cad protein	aspartate carbamoyltransferase activity;carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity;ATP binding;amino acid binding;hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides;metal ion binding;'de novo' pyrimidine nucleobase biosynthetic process;glutamine metabolic process;alanine metabolic process;aspartate metabolic process;aspartate carbamoyltransferase complex;carbamoyl-phosphate synthase complex;glutamate metabolic process		
gene2011	cadherin isoform g	plasma membrane;calcium ion binding;homophilic cell adhesion via plasma membrane adhesion molecules		
gene2015	cadherin isoform g	plasma membrane;calcium ion binding;homophilic cell adhesion via plasma membrane adhesion molecules		
